,R,Q,A
5163,1.045599062472522,1,1
9487,4.268409823818722,1,1
7906,0.9427770245567608,1,0
1297,8.062980679245358,1,0
5005,1.7712029106423879,3,1
2056,0.9608133986535519,3,0
122,5.228846626557877,1,0
9999,1.3695655502033706,3,1
6153,0.958614452208161,0,1
7627,7.374189351266702,1,1
7812,1.8519237420791814,2,1
8169,4.770148579117338,2,0
3598,12.795973457124974,2,0
7188,1.911029955415108,3,1
2301,2.7183838040599855,2,0
4677,5.373752177624976,1,1
5198,2.4249436932861417,1,0
2730,9.436762688194175,1,1
5736,3.6454620501860893,2,0
164,3.2752439148158388,1,1
2175,4.659751505837274,2,1
7053,2.679956857164219,1,0
789,1.942598056677078,3,0
4199,11.312939295393512,0,1
8438,0.7084562926545175,2,1
1287,4.323514389590765,1,0
6605,14.729343806037926,2,0
3834,9.71765052979649,1,0
185,3.081789487710873,2,1
7047,0.10822296899259509,2,1
1449,0.9507815437497875,1,1
3658,2.17732100920826,0,1
6296,1.4416222730919985,0,1
631,4.478622863908946,1,0
3932,8.161895197695529,3,0
1610,3.5550990688919306,3,0
6027,6.4773743788132165,2,1
6814,3.7844703846533427,1,0
5616,17.992639062069642,2,1
4506,8.720708034666108,2,1
3256,8.467234137006647,3,1
4081,2.5864540761680708,0,1
1291,4.816982209474547,1,1
7414,7.83282936118133,2,0
6444,4.172461115372654,3,0
3515,-0.8487578837236165,1,1
723,9.695935402771896,1,0
9552,1.9166427915085502,1,1
7734,3.3323779660977553,3,0
1237,6.471536996946847,2,1
2982,-1.580864713386448,0,1
9461,3.165976992680145,2,0
226,2.265192505056446,1,0
6940,2.7579657770479518,1,0
2901,3.1907294967303415,0,0
1381,0.5797316330811819,3,1
2525,3.027556371241581,1,0
3784,4.891253342341077,1,1
7221,2.1634483322907725,2,1
54,3.3854825214366393,1,1
7333,3.513185995191245,2,0
6008,3.270533524208915,1,1
8322,8.205218310262266,2,0
2204,6.5096152036190755,0,1
9996,2.1871836350149723,3,1
3985,1.7942399300512522,2,0
7263,2.243015322812888,1,0
8208,5.8681275437809495,1,0
2755,7.52218204856486,3,0
4655,-0.1673889388510339,1,1
777,6.1119942163761625,1,1
7296,6.208399898344506,2,0
3626,10.235332095058082,3,1
4912,6.680667175525719,1,0
6989,2.87639792772487,1,1
2192,17.570887947916848,2,0
5658,1.9330859594613528,1,0
3839,-0.7982691320407209,1,1
2829,3.046887765620703,1,0
3402,3.576313819549526,1,1
9460,3.0407858338984077,2,0
1150,-1.746118208817438,2,1
4379,9.823995638655711,1,0
4407,4.3763789398746455,2,1
3308,2.044561054800325,2,0
3127,10.76618427116223,2,0
9798,3.0606972051515138,1,0
3697,8.312815393976802,2,0
5018,1.8487797410321924,2,1
6922,5.104631812346207,1,0
5211,6.677764146286627,1,1
5534,6.780218860375637,2,1
8721,2.9330351929423086,0,1
4862,6.416784555845926,1,0
7299,0.6359764791521063,3,1
529,3.132671137625272,3,0
9185,13.39557282377252,3,1
9934,3.5309602924294765,0,1
2302,1.3494580516094916,2,1
6294,-0.5550999080549568,2,1
2505,2.914844355191567,2,0
6868,11.059352602164473,0,0
2464,6.798399237143878,1,0
3348,9.16674344047401,0,0
7675,3.3116789716391843,3,0
5969,4.9115798406107745,2,0
2711,3.3129486610664154,0,0
8165,3.736428717681561,2,0
605,4.901681082971579,1,0
8733,1.6063243828840363,1,0
6656,8.51401826024024,1,1
3104,8.19763069632655,0,1
8788,2.6438050225394365,1,1
2763,3.441496406357321,2,0
1768,6.299438671260226,2,1
7008,0.14352699647914768,2,1
9290,3.8436373694819217,1,0
7665,0.8691986976710471,2,1
1377,6.347585683455323,2,1
3388,1.3492077960147784,3,1
182,6.926536697506663,1,1
5274,1.126529174298808,1,1
1942,0.5083959420323807,3,1
2450,2.5929620480141633,3,0
3748,7.19558223317382,2,1
3507,4.387510126734464,1,0
3289,7.715717514987576,1,0
9519,3.9027647929686675,1,0
5083,2.7984508102098067,3,1
2210,5.070104156408579,2,0
6092,5.341966021469153,2,1
6450,6.280122625099177,2,0
9027,5.8334454272506076,2,1
2733,5.327719315256461,2,0
3309,5.290440449074095,3,1
9562,5.329586478224637,1,0
1875,7.1345751915493665,1,1
9558,-0.39464983592362146,1,1
8808,4.228841012475599,2,0
2736,-0.5923350377219321,0,1
9248,21.744752860197952,0,0
7496,7.159117567309131,2,1
2757,3.7836330987900233,2,1
5468,15.275270527567026,3,0
3391,8.140897699957353,0,0
9736,8.509566004681059,2,0
4635,1.1582541936371018,0,1
8700,1.324995467566926,1,1
2137,4.210572528047221,2,0
2004,-0.6550141717367814,3,1
279,2.5207600630031433,2,1
7679,1.929105708216139,1,0
8202,-0.7478053830813682,1,1
2241,6.946604571553863,3,0
7046,2.6298695005850554,0,0
7406,2.1346574941834833,1,1
9221,1.4459606778286358,0,1
2532,5.855942902695643,2,0
1597,0.37600085960829893,1,0
7508,6.237150696721841,2,0
4442,0.05906108371416874,0,1
6409,7.843442268936428,3,1
2623,3.3884772383001796,2,1
3944,-1.0933871686863628,1,1
6241,6.545161879002293,1,1
5722,0.26084951153108094,1,1
6109,7.974412805218968,1,1
5803,19.385793769797935,1,0
3747,1.70310430675944,2,0
8654,-0.8150422061675324,3,1
1706,9.23983570497249,1,1
4812,3.8459192648939133,1,1
2006,14.539789514907376,2,1
8768,4.448882898323218,0,1
2083,11.938219936012715,3,0
293,7.512661157928138,1,0
4518,3.3148690524279782,0,1
3134,6.197841156770693,2,1
6407,2.669121544447115,2,0
7023,-1.4938466675873945,1,1
9882,3.5136656670788313,2,0
9160,8.275786111870119,2,1
8303,8.420007444809,2,0
1733,4.85589650670102,2,0
2841,6.387868150304312,1,1
7294,7.405443787617585,1,1
8029,8.939988344737351,1,0
9929,3.6877602150934536,1,0
2624,4.140825742184374,1,0
3359,3.8178857389886693,2,0
2141,3.6362340357482,2,1
5801,4.68177531392694,2,1
4551,2.3024796907956633,1,1
343,3.273413826393688,2,0
5627,2.0864228684459816,2,1
4987,2.5678799447548784,2,1
8468,4.8291419341237445,0,0
712,5.300182223765697,2,0
1769,0.6780833699411576,0,0
633,-0.0429206095880148,1,1
9101,2.2064899304526486,2,1
9357,3.221839097980559,1,0
7381,5.829329565229741,3,0
262,7.686543028649162,1,1
1122,0.5895398637595282,1,1
5247,17.009728308711356,1,1
6902,0.7904538256811371,2,1
3627,2.915825999914924,0,1
7081,21.52427521289681,1,0
6222,6.815348764564751,3,1
1934,3.1771998520491476,1,1
3793,4.061769234606643,2,1
7444,10.259587597833635,3,1
9345,4.932461940602252,2,0
929,5.791264564435136,3,0
2914,1.1934931748133926,2,0
743,4.310258979538282,3,0
6920,2.5318692855454374,2,1
5461,4.09957711992527,1,1
8339,3.868474306482037,3,1
5637,3.6101711000135053,0,1
9983,0.35236195553159755,1,1
3900,6.160382094150318,3,1
5262,4.172977116907227,2,0
4659,6.993743126772438,0,0
8598,6.336222967336773,1,0
4860,2.884111743562873,2,0
66,0.6423152457180019,2,0
3383,-0.7833557482579796,1,1
2565,-0.6868377968820236,1,1
7457,8.227640202903476,1,0
3445,9.77242527245254,1,0
1312,11.315854854227421,2,0
8683,2.0328884705292163,0,0
1924,3.7271360091231713,1,0
2466,9.802500630924182,0,1
4321,1.838598402704843,3,1
4709,-0.5829929981562971,2,1
6850,5.059175034193371,2,1
618,3.7675867763438218,1,0
9153,1.8859291513665832,1,1
2270,12.30921176732208,1,0
7036,3.1503062694048625,2,0
2938,3.9155756742146224,1,1
5002,17.75285065211841,2,0
4279,11.01535466087661,3,0
352,4.16458495124346,2,1
8042,3.1593105067097746,0,0
3490,-0.4282578471121874,2,1
4490,2.903077742490443,2,1
105,4.441077837166906,1,1
1262,-1.2093043179894296,2,1
476,2.8668654588799587,1,1
4046,6.260547424358107,1,0
6339,5.1461752810017245,1,1
9302,5.569260270330751,1,1
6785,6.385647592006333,3,0
7151,11.905670132338068,1,1
5378,7.984848970398163,1,0
56,0.7440573513445758,0,1
9829,2.8918640247412286,3,1
1529,11.901663169598473,2,1
5194,3.458112884624187,1,1
4028,1.4315922385176805,0,1
3677,4.063982804799307,3,1
9497,7.107220611401562,2,1
6939,7.053961365427044,2,0
1197,3.9477804450132146,1,1
4758,0.9733856496092259,1,1
4971,0.8031705883406661,3,1
3943,3.133912187420937,1,1
7581,-0.5649850111773143,1,1
2216,0.07310009002262507,1,1
4536,8.7166035439516,2,0
6889,1.834883330758864,2,1
615,-0.5047013473933089,1,1
4025,1.5465625365124573,1,1
3897,5.574498295145678,2,0
4229,4.214275754783283,2,0
200,3.388558559300108,2,0
4368,1.172580329620047,1,0
1223,4.837482365621904,1,1
5220,0.7038157960915828,0,0
2385,11.371617738511823,2,0
6849,4.2912803320233355,3,0
3644,0.9564398624217083,1,1
1275,5.011544864490405,0,1
8225,2.2282859442621934,3,1
660,7.847668346678381,2,1
5861,-1.0080940462514618,1,1
7647,4.472143344869281,3,1
3147,4.376236324582576,0,0
7364,0.8602924237331679,2,1
4620,4.559785601099624,0,0
4394,6.35563018107327,2,1
5632,1.5401995109379136,1,1
8801,3.1566480107862285,0,0
1822,10.751848208696245,0,1
8444,8.597981021289558,2,0
3164,1.5008320186600854,1,1
8314,5.86967028732936,0,1
8448,3.75061726637112,2,0
8095,6.030302127497049,1,0
4221,10.4203218885558,2,1
2616,2.5198457073058647,1,0
2282,14.548493824440493,2,0
412,6.289362896173456,1,0
351,11.320485044044354,1,1
9978,1.1040053103978154,1,1
593,3.352386971178012,0,0
3539,7.218357520518911,0,0
2827,1.2949743671205616,3,0
431,8.291570952452322,3,1
7403,5.38642933281635,1,1
1622,9.178160824059713,1,0
109,0.3607601631337958,0,1
5938,4.851490810893851,2,1
7169,1.4413498486896694,1,1
480,4.632116837933422,1,1
8744,8.976125968971733,2,0
7880,12.990774977913194,0,0
922,0.1380940725106372,2,1
7024,-0.2140620532906965,2,1
3797,8.051728100350807,1,0
9315,0.20928899205102885,2,0
9668,5.996674053585883,1,0
4606,1.4946424610388491,1,1
907,-0.9393989873840827,2,1
9032,6.301454362332471,2,0
8966,5.084145593713462,2,0
3056,2.9855557542692055,1,0
5823,10.761112747546665,2,0
2124,0.9781759048890484,0,1
3162,4.955577571765628,2,1
99,8.709833715606784,1,0
9108,15.139734637247514,2,0
8564,3.1704429368509084,1,0
3258,10.532595878572927,1,0
7205,7.993018745951316,2,0
8730,1.536718236041973,1,0
7806,6.434802765746336,1,0
1358,13.298085776972314,0,1
175,6.287096498486569,2,0
5497,2.1809409725044073,3,1
7285,5.531939496500939,2,1
1656,5.370418113781733,0,0
747,-1.4119828524806497,3,1
2950,1.7722891322627916,1,1
3242,2.7553248930360374,1,0
5624,2.4558415272772827,2,0
1005,2.6160267160463127,2,0
4053,2.2605493679048148,2,0
3458,0.033630196243110255,2,1
5459,2.6643937732507395,2,1
6559,4.499943166284913,1,1
5081,1.3276509226346156,0,1
1803,2.7177452301272793,2,0
790,7.3797452353532655,2,0
4921,0.06549487068869375,2,1
6237,12.54270592874052,2,0
3578,5.785159633901398,1,1
7737,-1.8538653505793252,2,1
6582,5.491875499552735,2,0
4733,3.5448402787884437,1,1
6872,2.2292422346763043,1,1
7568,6.483549174637075,2,1
3089,2.687563905578546,1,0
9065,-0.31127388297764336,2,1
7228,4.095346693113483,2,1
8967,6.206253216639002,2,0
600,-0.9574804718985652,2,1
2442,-1.6186169317749632,0,1
3448,12.140293373753872,0,0
6917,4.44343036111209,3,0
6417,10.211503090649824,1,1
6202,5.208252241840096,2,0
5600,2.884339419342548,1,1
5620,7.001523590757759,3,0
6467,3.3012907419540376,1,0
2686,3.3743631701951555,1,0
1321,0.8741442766509864,1,0
6671,1.5919526016565304,1,0
4721,4.7637704566586105,0,1
7345,3.0591228002317914,0,0
5749,0.6182933918202156,1,0
5678,8.914477092356915,1,1
3264,4.144215743957259,3,0
2121,1.2657147669812627,1,0
8235,9.384424379751671,1,1
5387,2.030962028489502,1,1
3675,7.461644328379837,2,0
6395,5.315272797082297,2,0
8244,2.1277180323016838,2,0
8552,22.561697306172196,1,0
1147,5.78787198293591,1,0
4116,3.708297647840072,2,0
5281,6.751018549003254,1,0
3928,0.1521362999925846,1,1
4976,3.8870631086035523,2,1
9984,10.292466666905142,2,1
3858,4.002452795537583,2,0
3575,3.1469432403855,1,1
5858,6.518115054449575,1,1
3304,2.5045917830643583,3,0
1331,0.20671916426202008,1,1
2211,5.062955429222777,0,1
1143,0.3374180081575604,2,1
4415,2.5729444851422842,0,1
4371,-1.6102687618171316,2,1
2412,7.94249814503861,2,0
4582,6.6095798640722645,3,1
349,16.360124668706977,2,0
8425,10.95574831013166,1,0
1395,9.535811457394972,2,1
4114,-0.2655433419002362,0,1
9823,3.219001041032655,1,1
8676,2.3700235189897563,1,0
8681,-0.8192773456223055,1,1
8197,1.9549794641503384,0,1
2672,1.3961608040278737,3,1
817,0.8777871128535479,2,1
2447,7.456490393688508,3,0
7455,15.853266354851726,1,0
4117,9.644476109890716,1,0
8258,-1.1133703518491003,2,1
7246,3.959021164682216,2,0
4898,15.844255247824588,1,1
141,0.5430336513634758,2,0
9379,5.331744066637289,0,1
910,4.2486132695064835,2,1
9729,3.839345111341566,1,0
7801,7.922320299759379,1,1
3327,3.0533984767082627,1,0
2345,6.223531359351075,3,1
6353,8.563224454728722,1,1
7510,6.878853574323601,1,0
9495,2.0228235811169752,3,0
5517,-0.22384178741469962,2,1
5072,1.2224323443105467,0,0
8526,-1.2284310163069188,1,1
1505,3.7587354776923116,1,0
9349,5.830197225475579,2,1
7145,2.190225472644395,2,0
6908,1.6864583851923935,2,1
8420,1.3848031919684913,2,0
432,7.164307263926078,2,0
5561,3.5968994849539957,2,1
2298,3.504191033441129,1,0
7079,0.8411256555215703,1,0
7775,0.6071683333852176,0,0
5416,1.604910438866248,1,1
1576,14.311020199234685,2,0
2976,2.2416181555401407,0,0
1002,3.3261323248161467,2,1
610,1.4751439647861828,3,0
6912,0.4029700162678709,2,1
9275,1.1874203317541445,1,1
7836,2.6044158579738164,2,0
2284,11.720814512240562,1,0
4749,10.094315250096034,3,0
2597,4.518074061902858,1,0
4458,1.241536351374835,3,1
3796,4.757527100475121,2,1
1450,2.3188452145434137,1,1
1405,7.737824275442934,1,0
2381,3.5763867119703336,2,0
9568,12.536076677868794,2,1
506,16.104629666420106,2,0
5983,1.3729529758080714,1,0
1559,0.03232146173858208,0,1
2228,-0.26453476375499063,2,1
9922,2.971238594529139,2,0
6205,7.569840788748969,2,1
1967,5.491988532622276,2,0
9178,3.8969711684367248,2,0
9925,5.543494138799672,2,1
2469,3.4181334099308724,2,0
9189,0.017518470908053807,0,1
6587,6.351635973418134,2,1
1774,9.360772084134931,3,0
2659,4.10053143012549,1,0
5016,7.3966528625822985,0,0
1086,4.607323596487476,1,1
435,3.4875846960986827,2,1
489,3.1517060226650004,2,0
1628,3.006622904934771,1,0
7491,15.35360958463793,1,0
8211,11.998514392307909,2,0
1307,8.566665243432455,0,1
1399,6.380410642553477,1,0
1687,3.9196295376280874,1,1
45,11.837618605220754,1,1
4509,4.992920591285096,3,0
9309,0.11503600967047856,2,1
7379,3.107216503717213,1,1
4494,-0.8786297423833722,1,1
8352,9.898625528073183,3,0
8859,2.8534950023301033,1,0
106,5.050525349074947,1,0
3673,2.369370527269494,2,0
6079,6.928138501379317,1,0
2646,2.569010800980788,2,1
382,4.076064149603177,2,0
7804,2.3268716049626166,2,1
4244,2.8625970113503705,2,0
6413,0.6070077984596708,3,0
5039,3.9420996567773754,2,0
3081,2.0447627314158323,3,0
519,7.939746056851797,1,0
532,4.749648966794145,1,0
5931,9.637467294546946,2,0
3368,3.051333120458069,2,0
4298,4.84739020213845,2,1
2867,3.702897871174068,2,0
8184,8.526113032925785,2,0
1971,5.20276282597618,0,0
8891,-0.2513048293445044,3,1
8616,1.3076208853879385,1,0
1416,-0.6626785969051237,1,1
1906,2.485457513833496,0,0
3231,2.212971121743658,0,0
2679,1.2169438626178972,1,1
2568,7.840684281767556,1,0
2972,4.8649290415657305,1,1
5388,6.512309026999685,2,0
765,3.1687593957327707,2,0
6779,9.781610088158898,2,0
7653,5.320899014097243,2,0
1898,12.236218009448526,2,0
9603,3.173538215427945,0,0
4148,8.057083589533892,2,1
6913,6.829671132590311,1,0
9783,7.1943599544244385,1,0
4772,7.122973319307276,1,1
8117,10.592625347216085,2,0
681,5.488770301191284,1,0
6480,12.133885381165074,1,0
9993,3.190931927005761,1,1
8643,6.5464111356442185,1,1
3560,1.3281408030465969,2,0
707,-1.4288039435006459,3,1
7566,3.4426163793102047,2,1
2022,3.0278536450096203,2,1
9652,6.2520627412631615,2,0
7272,5.132330632267149,3,0
7101,-0.3610364482127304,1,1
1847,8.263475833512272,1,0
8993,4.400489355285998,1,0
4684,0.405615917172264,2,1
5746,9.61988654955163,1,0
1170,-0.3366922696830086,2,1
1817,5.117215639518033,2,0
6286,13.711507826649374,2,0
5844,-1.4825095605949783,0,1
7182,3.3714559642299644,2,1
2845,1.5821153120705675,1,1
1330,2.159693708617916,2,1
388,9.56986475326474,2,0
2919,6.789589677322217,2,0
9838,2.156353528525563,1,1
1228,5.0618629480116235,3,1
9865,1.0941974933376428,1,0
8902,7.012473797340268,2,0
2727,3.422358306246271,2,0
7593,2.2463058515375796,2,1
5988,0.18499397620744196,2,1
739,8.883004435881894,0,0
258,2.6627210326900546,2,1
5837,3.3457013557182136,2,0
5428,13.042499864407754,1,0
1514,15.103424878392065,2,1
2547,5.144324136479238,1,1
4300,7.584542807158744,0,0
7256,-0.38790915465689846,0,1
6557,0.20450545245898136,2,0
914,16.330283434970553,1,0
5951,8.177651952244677,2,1
6999,6.102967278864984,2,0
7132,2.5310114659205047,3,0
7004,8.269075279206184,0,0
7212,2.7095691369003703,1,0
8957,4.795546394124308,0,1
9265,4.609838587918871,2,1
2695,0.7980776015362334,2,1
9128,10.325930402678566,1,1
3547,4.164216434263607,1,0
729,20.20391271517257,2,1
2741,4.803095396460581,1,0
3811,7.63646417808344,1,1
2797,1.8107510759822096,3,1
3817,2.7845321041248767,2,0
7359,4.073530637883629,1,1
4255,9.093512639255545,1,1
8508,8.353070690655118,2,1
1365,0.7086259624357831,2,1
630,16.233445251624097,1,1
8341,0.8501853694629853,1,1
5492,4.299372297905819,2,0
8863,4.986544912101967,2,0
3741,4.280504438634634,2,0
3610,5.001754860221242,2,1
1415,6.8712855564434046,1,0
9139,7.884411713091113,2,0
1241,-1.3047934552737832,2,1
1763,7.32140529394287,1,1
3259,4.434224890639033,1,0
6533,1.4334709867786048,2,1
8411,1.5814937005863285,1,1
1925,2.7555126617084458,1,1
9634,-0.34647517155102703,1,1
5359,6.80236341645981,2,0
6383,11.769542814215425,2,1
2242,6.5029962395761665,1,1
3532,-0.9760932602390318,2,1
9725,4.402001936446084,1,1
4672,8.543211520676248,3,0
6415,-0.27154372889696443,2,1
5074,7.360878512564371,2,0
7026,3.7240724324635406,0,0
3204,5.2473551536962315,2,1
5456,4.775158122980031,1,0
4495,5.738942941777951,1,0
8766,9.237237189852717,0,0
4083,1.6821380457396797,2,1
6310,4.485743564660952,0,1
1604,38.83069805354616,1,1
5482,3.592919708220969,2,1
5512,3.4419154231588722,1,1
6161,24.19516105758492,1,1
5451,4.30207776230618,2,1
6760,14.254172086715052,1,0
2591,5.330877924182278,1,1
1694,-0.3602648116006364,2,1
3851,4.803022698904724,1,0
1472,-0.7071134477736254,1,1
653,3.060580423985023,2,1
8422,5.69211826244994,2,0
2564,12.53971181681926,1,0
3643,13.125986941385733,1,0
2101,3.841965184257898,1,0
3196,2.7899020351289967,1,0
3221,3.6481056043083537,1,1
3602,5.580062896336684,1,0
4704,1.3625175611844433,0,0
8589,6.001869722505725,2,0
5030,1.211334639586493,2,1
6601,3.093791677085659,2,0
9728,8.156795814092757,2,0
8870,1.7004343547796434,3,1
5715,0.8769027979327388,1,1
8962,1.0871341336794442,2,1
8431,1.0808511557061746,3,0
2552,1.8940594406967612,2,1
2157,4.513004978152989,2,0
9720,2.704153685151079,2,0
1589,4.755360762748509,1,1
6583,8.124429335096398,2,1
9763,9.145978614005775,2,0
5821,1.4002187193836715,1,1
4828,2.754937775296119,2,1
570,1.9884089337165625,2,1
2634,8.140477421173546,1,1
317,4.25411556578253,2,0
6186,1.43815127476251,1,1
6052,2.353856197851554,2,0
3303,4.681349152710891,2,1
2217,5.809633101742982,2,0
7473,10.994081734651305,1,0
5157,10.654660967031928,1,0
9531,3.5274078846321153,3,0
9940,3.3416126652925064,2,0
3959,2.3756672985736076,1,1
8126,2.1316007746168744,1,0
963,6.28174973249085,0,1
4595,21.165201666293296,3,1
5010,3.791881666356991,2,0
364,2.412665013007052,1,1
3087,10.101083504180776,2,0
1017,14.204026105101008,0,0
2981,-0.5858276436079197,3,1
9638,1.9169136805484694,0,0
2398,1.0346617236126299,1,0
1691,0.7249219749016103,1,1
9510,3.5015297218771577,2,1
4722,11.334042282951454,2,0
2057,0.7819079804465499,1,0
3432,3.3721109714333863,3,0
8618,6.871699921413794,1,0
6775,0.03922630292302198,0,1
1154,5.351289518212704,2,0
6969,8.525716497026707,1,0
7121,9.009377450690497,2,1
2488,8.004651211758546,2,0
4995,3.2425168694589095,2,0
526,3.7900075135030615,1,1
1117,0.6674414858390342,2,0
426,5.284794531157549,2,1
4297,5.780614726543841,2,0
3812,5.216065099795473,3,0
6880,1.1020280518792636,2,0
6959,-1.703793164279642,2,1
6216,7.80035053422262,0,0
3542,6.902575941552069,3,0
7842,0.959001224781713,0,1
5973,-0.5674515314101347,2,1
3638,4.010340914124933,0,1
9780,5.041529470658077,0,0
4840,8.119311519477662,2,0
1996,0.5469933074067619,2,1
8228,7.198426888777496,2,0
4177,1.302876397538066,1,0
2888,7.703480547348537,1,0
7595,6.061480511142723,1,0
3416,2.9112558542068836,1,1
8412,0.5735361979771216,3,1
3390,2.936104945438916,2,1
6701,1.0499380847241748,2,1
4646,3.7937030442573034,1,1
2869,0.9207340382990852,2,1
6961,1.0289535848796456,2,1
785,1.7143793244033843,1,1
5304,0.3466227331413396,3,1
6477,17.32322599871188,1,1
6233,9.414384164052596,1,1
6399,8.866583549510613,2,0
406,-1.5055081811745525,1,1
8295,6.304990659880374,1,0
6379,5.489939082989496,1,0
7465,12.894541800137645,2,0
8540,5.728017334209599,2,0
2422,1.207547488322863,2,1
